ER: (-1, 1443657601]
gap|227148000|-4.49716|48.3861|nearPort|1443652414|1443657601
gap|227276230|-4.43257|48.3903|nearPort|1443656893|1443657601
gap|227306100|-3.94894|47.8816|nearPort|1443653641|1443657601
gap|227362110|-4.48997|48.3793|nearPort|1443653322|1443657601
gap|227592820|-4.49672|48.3825|nearPort|1443652725|1443657601
gap|228037900|-3.96636|47.8649|nearPort|1443656604|1443657601
gap|228155700|-4.48494|48.379|nearPort|1443656901|1443657601
gap|228157000|-4.3257|48.0982|nearPort|1443657161|1443657601
gap|228186700|-4.51267|48.3708|nearPort|1443650864|1443657601
gap|228931000|-4.3253|48.0982|nearPort|1443653614|1443657601
gap|211651000|-6.04781|48.2503|farFromPorts|1443652398|1443657601
gap|220625000|-5.18814|48.0628|farFromPorts|1443654563|1443657601
gap|225328000|-5.62377|48.7586|farFromPorts|1443653936|1443657601
gap|226178000|-5.81768|48.8393|farFromPorts|1443653940|1443657601
gap|227088590|-4.5896|48.2791|farFromPorts|1443651182|1443657601
gap|227123700|-4.75397|48.0643|farFromPorts|1443652859|1443657601
gap|227142200|-4.49059|47.8323|farFromPorts|1443653915|1443657601
gap|227307000|-4.81559|47.7809|farFromPorts|1443657232|1443657601
gap|227318010|-4.48212|47.8258|farFromPorts|1443657539|1443657601
gap|227318020|-4.47122|47.8735|farFromPorts|1443656614|1443657601
gap|227415000|-4.74216|47.892|farFromPorts|1443652580|1443657601
gap|227443000|-4.77081|47.9017|farFromPorts|1443652691|1443657601
gap|227474000|-6.23049|48.6216|farFromPorts|1443653915|1443657601
gap|227481000|-4.23114|47.6997|farFromPorts|1443652440|1443657601
gap|227592000|-5.5266|48.7327|farFromPorts|1443656335|1443657601
gap|227635680|-4.64284|48.0009|farFromPorts|1443654427|1443657601
gap|228070700|-5.21806|48.762|farFromPorts|1443656025|1443657601
gap|228138000|-4.85475|47.7636|farFromPorts|1443653895|1443657601
gap|228160000|-4.43519|47.9194|farFromPorts|1443657537|1443657601
gap|228167900|-4.45108|47.8381|farFromPorts|1443652418|1443657601
gap|228195000|-5.07262|48.2731|farFromPorts|1443654279|1443657601
gap|228208700|-4.49337|47.772|farFromPorts|1443657238|1443657601
gap|228213700|-4.53071|47.8665|farFromPorts|1443653918|1443657601
gap|228218700|-4.38069|47.8141|farFromPorts|1443653340|1443657601
gap|228236600|-4.37861|47.8162|farFromPorts|1443653916|1443657601
gap|228275600|-4.80297|48.1853|farFromPorts|1443657541|1443657601
gap|228302900|-4.57994|47.934|farFromPorts|1443656606|1443657601
gap|228370000|-4.69825|47.8386|farFromPorts|1443656016|1443657601
gap|228376000|-4.37915|47.8168|farFromPorts|1443657532|1443657601
gap|228380000|-3.97089|47.7422|farFromPorts|1443653339|1443657601
gap|228929000|-4.85939|47.7757|farFromPorts|1443653338|1443657601
gap|228947000|-4.37779|47.8177|farFromPorts|1443653006|1443657601
gap|249647000|-5.76605|48.5335|farFromPorts|1443653598|1443657601
gap|261283000|-6.1234|48.9355|farFromPorts|1443653939|1443657601
gap|566838000|-5.59252|48.7654|farFromPorts|1443656898|1443657601
stopped|211232180|nearPort|1443650610|1443657601
stopped|226263000|nearPort|1443650755|1443657601
stopped|227002330|nearPort|1443650670|1443657601
stopped|227003050|nearPort|1443650680|1443657601
stopped|227369960|nearPort|1443650589|1443657601
stopped|227574020|nearPort|1443650428|1443652337
stopped|227574020|nearPort|1443652437|1443657601
stopped|227705102|nearPort|1443650424|1443650975
stopped|227705102|nearPort|1443650984|1443652003
stopped|227705102|nearPort|1443652033|1443652435
stopped|227705102|nearPort|1443652455|1443655993
stopped|227705102|nearPort|1443656173|1443657601
stopped|228017700|nearPort|1443650685|1443657601
stopped|228051000|nearPort|1443650416|1443650796
stopped|228051000|nearPort|1443650805|1443651256
stopped|228051000|nearPort|1443651265|1443653784
stopped|228051000|nearPort|1443653795|1443653845
stopped|228051000|nearPort|1443653896|1443653905
stopped|228051000|nearPort|1443653956|1443653975
stopped|228051000|nearPort|1443653986|1443654215
stopped|228051000|nearPort|1443654246|1443654256
stopped|228051000|nearPort|1443654266|1443654285
stopped|228051000|nearPort|1443654326|1443654796
stopped|228051000|nearPort|1443654806|1443654815
stopped|228051000|nearPort|1443654856|1443655496
stopped|228051000|nearPort|1443655506|1443655615
stopped|228051000|nearPort|1443655625|1443655655
stopped|228051000|nearPort|1443655664|1443655675
stopped|228051000|nearPort|1443655685|1443655695
stopped|228051000|nearPort|1443655706|1443655725
stopped|228051000|nearPort|1443655735|1443656154
stopped|228051000|nearPort|1443656167|1443656176
stopped|228051000|nearPort|1443656185|1443656195
stopped|228051000|nearPort|1443656204|1443656214
stopped|228051000|nearPort|1443656225|1443656274
stopped|228051000|nearPort|1443656285|1443656525
stopped|228051000|nearPort|1443656535|1443656565
stopped|228051000|nearPort|1443656585|1443656615
stopped|228051000|nearPort|1443656635|1443656666
stopped|228051000|nearPort|1443656685|1443656815
stopped|228051000|nearPort|1443656825|1443656876
stopped|228051000|nearPort|1443656895|1443656926
stopped|228051000|nearPort|1443656956|1443656975
stopped|228051000|nearPort|1443656986|1443656995
stopped|228051000|nearPort|1443657005|1443657165
stopped|228051000|nearPort|1443657176|1443657425
stopped|228051000|nearPort|1443657434|1443657444
stopped|228051000|nearPort|1443657455|1443657565
stopped|228051000|nearPort|1443657576|1443657601
stopped|228064900|nearPort|1443650641|1443657601
stopped|228157000|nearPort|1443653000|1443657162
stopped|228186700|nearPort|1443650746|1443650865
stopped|228190600|nearPort|1443650618|1443657601
stopped|228791000|nearPort|1443650639|1443657601
stopped|228843000|nearPort|1443653147|1443657601
stopped|228931000|nearPort|1443653602|1443653615
stopped|235013963|nearPort|1443650645|1443657601
stopped|245257000|nearPort|1443650414|1443650474
stopped|245257000|nearPort|1443650494|1443650503
stopped|245257000|nearPort|1443650523|1443650653
stopped|245257000|nearPort|1443650673|1443651023
stopped|245257000|nearPort|1443651034|1443651094
stopped|245257000|nearPort|1443651113|1443651463
stopped|245257000|nearPort|1443651475|1443651594
stopped|245257000|nearPort|1443651603|1443651614
stopped|245257000|nearPort|1443651633|1443651663
stopped|245257000|nearPort|1443651674|1443652353
stopped|245257000|nearPort|1443652363|1443656173
stopped|245257000|nearPort|1443656184|1443657601
stopped|311018500|nearPort|1443650738|1443657601
stopped|311153000|nearPort|1443650746|1443657601
stopped|227088590|farFromPorts|1443654604|1443657601
stopped|227142200|farFromPorts|1443653022|1443653031
stopped|227142200|farFromPorts|1443653899|1443653903
stopped|227142200|farFromPorts|1443653910|1443653916
stopped|227318010|farFromPorts|1443656002|1443656012
stopped|227318010|farFromPorts|1443656022|1443656039
stopped|227318010|farFromPorts|1443656292|1443656299
stopped|227318010|farFromPorts|1443656332|1443656600
stopped|227318010|farFromPorts|1443656929|1443657201
stopped|228037700|farFromPorts|1443650501|1443650521
stopped|228037700|farFromPorts|1443656721|1443656732
stopped|228037700|farFromPorts|1443656972|1443657211
stopped|228037700|farFromPorts|1443657221|1443657332
stopped|228037700|farFromPorts|1443657363|1443657372
stopped|228037700|farFromPorts|1443657412|1443657423
stopped|228037700|farFromPorts|1443657471|1443657491
stopped|228037700|farFromPorts|1443657502|1443657522
stopped|228037700|farFromPorts|1443657531|1443657601
stopped|228160000|farFromPorts|1443656594|1443656603
stopped|228160000|farFromPorts|1443656613|1443656892
stopped|228160000|farFromPorts|1443656898|1443656904
stopped|228160000|farFromPorts|1443656936|1443657185
stopped|228160000|farFromPorts|1443657202|1443657216
stopped|228160000|farFromPorts|1443657227|1443657493
stopped|228160000|farFromPorts|1443657506|1443657523
stopped|228160000|farFromPorts|1443657526|1443657533
stopped|228167900|farFromPorts|1443656596|1443656602
stopped|228167900|farFromPorts|1443656614|1443656625
stopped|228167900|farFromPorts|1443656636|1443656637
stopped|228167900|farFromPorts|1443656905|1443656915
stopped|228167900|farFromPorts|1443657205|1443657208
stopped|228167900|farFromPorts|1443657215|1443657221
stopped|234056000|farFromPorts|1443650630|1443657601
stopped|304091000|farFromPorts|1443650716|1443657601
lowSpeed|227142200|true|1443652419|1443652421
lowSpeed|227142200|true|1443652699|1443652705
lowSpeed|227142200|true|1443652722|1443652725
lowSpeed|227142200|true|1443652738|1443652995
lowSpeed|227142200|true|1443653002|1443653008
lowSpeed|227142200|true|1443653012|1443653022
lowSpeed|227142200|true|1443657503|1443657505
lowSpeed|227142200|true|1443657508|1443657516
lowSpeed|227142200|true|1443657518|1443657601
lowSpeed|228037700|true|1443650453|1443650501
lowSpeed|228037700|true|1443655053|1443655102
lowSpeed|228037700|true|1443655113|1443655192
lowSpeed|228037700|true|1443655201|1443655323
lowSpeed|228037700|true|1443655332|1443655342
lowSpeed|228037700|true|1443656052|1443656062
lowSpeed|228037700|true|1443656072|1443656103
lowSpeed|228037700|true|1443656112|1443656243
lowSpeed|228037700|true|1443656412|1443656452
lowSpeed|228037700|true|1443656522|1443656531
lowSpeed|228037700|true|1443656582|1443656721
lowSpeed|228157000|true|1443652510|1443652560
lowSpeed|228157000|true|1443652569|1443652579
lowSpeed|228157000|true|1443652591|1443653000
lowSpeed|228160000|true|1443656294|1443656336
lowSpeed|228167900|true|1443655999|1443656001
lowSpeed|228167900|true|1443656015|1443656019
lowSpeed|228167900|true|1443656039|1443656596
lowSpeed|228213700|true|1443657499|1443657601
lowSpeed|228218700|true|1443653328|1443653341
lowSpeed|228854000|true|1443653482|1443653486
lowSpeed|228854000|true|1443656110|1443656112
lowSpeed|228854000|true|1443657562|1443657565
lowSpeed|228931000|true|1443650990|1443650993
lowSpeed|228931000|true|1443652710|1443652727
lowSpeed|228931000|true|1443653336|1443653385
lowSpeed|228931000|true|1443653422|1443653602
lowSpeed|249647000|true|1443652719|1443653295
changingSpeed|220625000|true|1443653536|1443653545
changingSpeed|220625000|true|1443653629|1443653637
changingSpeed|227142200|true|1443652404|1443652409
changingSpeed|227142200|true|1443652421|1443652426
changingSpeed|227142200|true|1443652694|1443652699
changingSpeed|227142200|true|1443652725|1443652733
changingSpeed|227142200|true|1443652738|1443652993
changingSpeed|227142200|true|1443652995|1443652999
changingSpeed|227142200|true|1443653012|1443653015
changingSpeed|227142200|true|1443653903|1443653905
changingSpeed|227142200|true|1443657498|1443657508
changingSpeed|227142200|true|1443657529|1443657601
changingSpeed|227318010|true|1443653592|1443653608
changingSpeed|227318010|true|1443656012|1443656022
changingSpeed|227318010|true|1443656039|1443656292
changingSpeed|227318010|true|1443656299|1443656332
changingSpeed|227318010|true|1443656602|1443656929
changingSpeed|227318010|true|1443657201|1443657231
changingSpeed|227318010|true|1443657506|1443657522
changingSpeed|227318010|true|1443657529|1443657532
changingSpeed|227443000|true|1443651660|1443651681
changingSpeed|227574020|true|1443652337|1443652437
changingSpeed|227705102|true|1443650975|1443650984
changingSpeed|227705102|true|1443652003|1443652033
changingSpeed|227705102|true|1443652435|1443652455
changingSpeed|227705102|true|1443655993|1443656173
changingSpeed|228037600|true|1443651830|1443651841
changingSpeed|228037600|true|1443656901|1443657120
changingSpeed|228037700|true|1443650453|1443650461
changingSpeed|228037700|true|1443650472|1443650482
changingSpeed|228037700|true|1443650521|1443650532
changingSpeed|228037700|true|1443650542|1443650552
changingSpeed|228037700|true|1443651481|1443651493
changingSpeed|228037700|true|1443652533|1443652552
changingSpeed|228037700|true|1443655102|1443655113
changingSpeed|228037700|true|1443655323|1443655332
changingSpeed|228037700|true|1443655741|1443655752
changingSpeed|228037700|true|1443656702|1443656721
changingSpeed|228037700|true|1443656732|1443656741
changingSpeed|228037700|true|1443657211|1443657221
changingSpeed|228037700|true|1443657332|1443657342
changingSpeed|228037700|true|1443657372|1443657383
changingSpeed|228037700|true|1443657452|1443657462
changingSpeed|228037700|true|1443657491|1443657502
changingSpeed|228037700|true|1443657522|1443657531
changingSpeed|228051000|true|1443650796|1443650805
changingSpeed|228051000|true|1443651256|1443651265
changingSpeed|228051000|true|1443653784|1443653795
changingSpeed|228051000|true|1443653845|1443653896
changingSpeed|228051000|true|1443653905|1443653956
changingSpeed|228051000|true|1443653975|1443653986
changingSpeed|228051000|true|1443654215|1443654226
changingSpeed|228051000|true|1443654236|1443654246
changingSpeed|228051000|true|1443654256|1443654266
changingSpeed|228051000|true|1443654285|1443654296
changingSpeed|228051000|true|1443654306|1443654316
changingSpeed|228051000|true|1443654796|1443654806
changingSpeed|228051000|true|1443654815|1443654856
changingSpeed|228051000|true|1443655496|1443655506
changingSpeed|228051000|true|1443655615|1443655625
changingSpeed|228051000|true|1443655655|1443655664
changingSpeed|228051000|true|1443655675|1443655685
changingSpeed|228051000|true|1443655695|1443655706
changingSpeed|228051000|true|1443655725|1443655735
changingSpeed|228051000|true|1443656154|1443656167
changingSpeed|228051000|true|1443656176|1443656185
changingSpeed|228051000|true|1443656195|1443656204
changingSpeed|228051000|true|1443656214|1443656225
changingSpeed|228051000|true|1443656274|1443656285
changingSpeed|228051000|true|1443656525|1443656535
changingSpeed|228051000|true|1443656565|1443656585
changingSpeed|228051000|true|1443656615|1443656635
changingSpeed|228051000|true|1443656666|1443656685
changingSpeed|228051000|true|1443656815|1443656825
changingSpeed|228051000|true|1443656876|1443656885
changingSpeed|228051000|true|1443656926|1443656935
changingSpeed|228051000|true|1443656945|1443656956
changingSpeed|228051000|true|1443656975|1443656986
changingSpeed|228051000|true|1443656995|1443657005
changingSpeed|228051000|true|1443657165|1443657176
changingSpeed|228051000|true|1443657425|1443657434
changingSpeed|228051000|true|1443657444|1443657455
changingSpeed|228051000|true|1443657565|1443657576
changingSpeed|228131600|true|1443653746|1443653755
changingSpeed|228133000|true|1443651489|1443651529
changingSpeed|228133000|true|1443651597|1443651615
changingSpeed|228133000|true|1443651665|1443651669
changingSpeed|228138000|true|1443653326|1443653342
changingSpeed|228138000|true|1443656915|1443657601
changingSpeed|228160000|true|1443656336|1443656594
changingSpeed|228160000|true|1443656603|1443656606
changingSpeed|228160000|true|1443656904|1443656917
changingSpeed|228160000|true|1443656933|1443656936
changingSpeed|228160000|true|1443657216|1443657227
changingSpeed|228167900|true|1443656001|1443656005
changingSpeed|228167900|true|1443656602|1443656604
changingSpeed|228167900|true|1443656625|1443656632
changingSpeed|228167900|true|1443656637|1443656905
changingSpeed|228167900|true|1443656915|1443656922
changingSpeed|228167900|true|1443657190|1443657195
changingSpeed|228167900|true|1443657208|1443657215
changingSpeed|228167900|true|1443657495|1443657601
changingSpeed|228208700|true|1443653022|1443657239
changingSpeed|228213700|true|1443653298|1443653304
changingSpeed|228854000|true|1443650429|1443650439
changingSpeed|228854000|true|1443650489|1443650499
changingSpeed|228854000|true|1443651279|1443651285
changingSpeed|228854000|true|1443651331|1443651335
changingSpeed|228854000|true|1443651390|1443651400
changingSpeed|228854000|true|1443651403|1443651406
changingSpeed|228854000|true|1443651512|1443651516
changingSpeed|228854000|true|1443651551|1443651556
changingSpeed|228854000|true|1443651619|1443651629
changingSpeed|228854000|true|1443651768|1443651772
changingSpeed|228854000|true|1443651842|1443651846
changingSpeed|228854000|true|1443651848|1443651853
changingSpeed|228854000|true|1443651968|1443651972
changingSpeed|228854000|true|1443652062|1443652070
changingSpeed|228854000|true|1443652099|1443652103
changingSpeed|228854000|true|1443652113|1443652119
changingSpeed|228854000|true|1443652158|1443652162
